"X.1","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
127242,6060,"#Donald Trump Network Marketing Opportunity - https://t.co/z8Y21ifHFa https://t.co/fYITnm4Ny9",FALSE,0,NA,"2016-01-29 21:31:36",FALSE,NA,693184746453622784,NA,"<a href=""https://www.soccer.com"" rel=""nofollow"">beryl_barker</a>","beryl_barker",0,FALSE,FALSE,NA,NA
238553,38553,"RT @SoDamnTrue: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/ePqoTfDXny",FALSE,0,NA,"2016-01-26 14:02:52",FALSE,NA,691984652974731264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferse120",10862,TRUE,FALSE,NA,NA
181372,8637,"RT @josephfran: Donald Trump is a clown ass",FALSE,0,NA,"2016-02-12 23:33:55",FALSE,NA,698288958460063744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melonhunna",134,TRUE,FALSE,NA,NA
299010,99010,"RT @WSJ: “Ted is hanging around the top too long. Time to take him down."" How Donald Trump decided to start skewering Cruz. https://t.co/ne…",FALSE,0,NA,"2016-01-26 00:26:35",FALSE,NA,691779229021835264,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Unruly_Govern",52,TRUE,FALSE,NA,NA
57838,2755,"RT @sgrubermiller: Here's the man who threw tomatoes at Donald Trump last night. Andrew Alemao. #iacaucus

https://t.co/qSrxpUcO7C https://…",FALSE,0,NA,"2016-01-30 19:54:14",FALSE,NA,693522627504140288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","libchr",3473,TRUE,FALSE,NA,NA
125618,5982,"#RealDonaldTrump is the greatest business mind: https://t.co/nJZdbmkpJG https://t.co/DSudWZWGFL",FALSE,0,NA,"2016-02-13 23:48:59",FALSE,NA,698655135170502656,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","facists4trump",0,FALSE,FALSE,NA,NA
281026,81026,"RT @WORIDSTARHIPH0P: Bruh y'all gotta see this music video <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> They kidnapped Donald Trump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Song by : @phoraone - Open Letter https://t.co/…",FALSE,0,NA,"2016-01-26 03:08:21",FALSE,NA,691819939192242176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcAThomass",1061,TRUE,FALSE,NA,NA
47289,2252,"RT @ShaunKing: When Mayor @KasimReed says hearing @BernieSanders is like being at a Donald Trump rally, he's selling MAJOR wolf tickets. Re…",FALSE,0,NA,"2016-02-15 02:01:15",FALSE,NA,699050811536629760,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PMorris153",35,TRUE,FALSE,NA,NA
231601,31601,"RT @NoahCRothman: That so many GOP voters think Trump is electable in the general is a a sin of omission by the right's Talker Class. https…",FALSE,0,NA,"2016-01-26 14:53:38",FALSE,NA,691997428195655680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rebuild_Liberty",12,TRUE,FALSE,NA,NA
45653,2174,"RT @realjackgillies: If Donald J Trump was to ever take a POLYGRAPH EXAMINATION, the device would EXPLODE into a million pieces!  GO TED! @…",FALSE,0,NA,"2016-02-16 22:51:38",FALSE,NA,699727866506960896,NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","kewlwench13",1,TRUE,FALSE,NA,NA
256219,56219,"Trump's anti-Muslim rhetoric shameful, dangerous: Clinton: The Democratic presidential front-runner  said this... https://t.co/FIYc3iv6KV",FALSE,0,NA,"2016-01-26 07:55:05",FALSE,NA,691892098040238080,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Sngle_Rom_Ktchn",0,FALSE,FALSE,NA,NA
23464,1118,"RT @FearInSociety: Who will win?

RT for this piece of grass

LIKE for Donald Trump https://t.co/XqcrlrsFh3",FALSE,0,NA,"2016-02-05 21:55:53",FALSE,NA,695727569719726080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlyakrajco42",9042,TRUE,FALSE,NA,NA
259180,59180,"Amazing story of The Donald. 
https://t.co/S9lytCsP4B

#Trump #DonaldTrump #philanthropy #kindness #kindnessmatters",FALSE,0,NA,"2016-01-26 06:41:56",FALSE,NA,691873687960711168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","goodfaithchapel",0,FALSE,FALSE,NA,NA
131068,6242,"RT @AZEALIABANKS: Ok so, I think I'm ready to admit that I'm going to vote for Donald Trump.",FALSE,0,NA,"2016-02-04 04:52:23",FALSE,NA,695107611784404992,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","voidfraction",1624,TRUE,FALSE,NA,NA
30015,1430,"RT @HuffPostCanada: Adele tells Donald Trump to stop using her music on the campaign trail https://t.co/vkED3UCxQh https://t.co/Ew30dsHCbB",FALSE,0,NA,"2016-02-02 11:18:24",FALSE,NA,694479980588244992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hjtcfn",14,TRUE,FALSE,NA,NA
280839,80839,"If you African American or Mexican and you vote for Donald Trump you a dummy lol",FALSE,0,NA,"2016-01-26 03:09:12",FALSE,NA,691820154947276800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BangzNate",2,FALSE,FALSE,NA,NA
144190,6867,"Trump: ‘A Lot of Democrats Are Going to Cross Over to Me’
https://t.co/OLEkY52Fbg",FALSE,4,NA,"2016-01-31 19:58:44",FALSE,NA,693886150935707648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","niskeytv",1,FALSE,FALSE,NA,NA
103863,4946,"Trump is proving he’s thin-skinned &amp; emotional, which we cannot afford in the White House for another 4 -8 years. https://t.co/zEa5LcsON9",FALSE,10,NA,"2016-02-15 01:16:44",FALSE,NA,699039608986677248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoshPainter2154",9,FALSE,FALSE,NA,NA
171062,8146,"RT @starlitemgc: me: I hate deadpool 
Donald trump: I hate deadpool
me: https://t.co/RIK6wGw5lC",FALSE,0,NA,"2016-02-13 23:23:23",FALSE,NA,698648694753726464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arthirdelrey",1,TRUE,FALSE,NA,NA
284746,84746,"RT @ClassicPict: Donald Trump v Adolf Hitler https://t.co/TJBmi50MhX",FALSE,0,NA,"2016-01-26 02:41:51",FALSE,NA,691813270156656640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LizRikard",59234,TRUE,FALSE,NA,NA
30755,1465,"RT @RufusKings1776: Donald Trump endlessly blathering about imaginary ""stolen elections"" is more insane than Harry Reid's irrational Koch B…",FALSE,0,NA,"2016-02-07 00:19:06",FALSE,NA,696125998350409728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lenlucas46",9,TRUE,FALSE,NA,NA
60263,2870,"RT @JackieJackielg: How Donald Trump helped Democrats pass Obamacare

https://t.co/Xlo4dwVgDy",FALSE,0,NA,"2016-02-10 23:31:39",FALSE,NA,697563611619840000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QuieroUSA",14,TRUE,FALSE,NA,NA
125145,5960,"Trump Said He Wanted to Win Iowa For Months, Not Place Second: Donald Trump experienced something he i... https://t.co/OpC0KoXeEx (Yahoo)",FALSE,0,NA,"2016-02-02 21:14:33",FALSE,NA,694630004450197504,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","InquisitionNews",1,FALSE,FALSE,NA,NA
114873,5471,"#Donald Trump Network Marketing Opportunity - https://t.co/bgRu1pkzt6 https://t.co/KgAJ4wTZzx",FALSE,0,NA,"2016-01-29 21:35:18",FALSE,NA,693185676213383168,NA,"<a href=""https://www.soccer.com"" rel=""nofollow"">DianaRo25413154</a>","DianaRo25413154",0,FALSE,FALSE,NA,NA
94108,4482,"RT @FreddyAmazin: Me: I love pineapples 

Donald Trump: I love pineapples

Me: https://t.co/lAPnygOzdE",FALSE,0,NA,"2016-02-02 21:23:29",FALSE,NA,694632254069321728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fery_jaal",1185,TRUE,FALSE,NA,NA
249846,49846,"As Donald Trump and Ted Cruz Soar, G.O.P. Leaders’ Exasperation Grows https://t.co/LlIkfkNLxq",FALSE,0,NA,"2016-01-26 11:20:08",FALSE,NA,691943701782908928,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Timely_News",0,FALSE,FALSE,NA,NA
268808,68808,"RT @LogicalReverie: #RETWEET if you're 100% voting for Donald J. Trump! <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,NA,"2016-01-26 04:51:03",FALSE,NA,691845782950035456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annoddonna",775,TRUE,FALSE,NA,NA
209598,9981,"RT @realDonaldTrump: ""@AmFree: #Trump On #Ford, #Carrier, Shipping #Jobs To #Mexico: ‘I’m The Only One Who Understands What’s Going On’ htt…",FALSE,0,NA,"2016-02-13 23:00:53",FALSE,NA,698643033210880000,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ContrarianMxFx",1307,TRUE,FALSE,NA,NA
141981,6761,"The Preschool Lesson Donald Trump Never Learned https://t.co/nUk69JiWL4",FALSE,0,NA,"2016-02-17 22:04:31",FALSE,NA,700078399226781696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kelsonus",0,FALSE,FALSE,NA,NA
104177,4961,"Donald Trump's Supreme Court policy tonight: Make America Wait Again",FALSE,7,NA,"2016-02-13 23:59:51",FALSE,NA,698657871655997440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Proteautype",5,FALSE,FALSE,NA,NA
201871,9613,"RT @WORLDSTAR: Looks like Donald Trump <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/QgeFtnyUNT",FALSE,0,NA,"2016-02-15 21:21:14",FALSE,NA,699342731164958720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aliviamountford",576,TRUE,FALSE,NA,NA
230657,30657,"RT @SoDamnTrue: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/ePqoTfDXny",FALSE,0,NA,"2016-01-26 15:01:00",FALSE,NA,691999282719752192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sassqueenezo",10843,TRUE,FALSE,NA,NA
38138,1817,"RT @Eating: RT if you think this mozzarella stick would be a better president than Donald Trump. https://t.co/xwXui5MeYr",FALSE,0,NA,"2016-02-07 21:52:05",FALSE,NA,696451388759531520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AMfenty",153207,TRUE,FALSE,NA,NA
259183,59183,"@realDonaldTrump contrast beck to Donald beck is lead to trump gold diamond without blemish",FALSE,0,"realDonaldTrump","2016-01-26 06:41:52",FALSE,691848058234146816,691873670676004864,25073877,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rraju51",0,FALSE,FALSE,NA,NA
272143,72143,"RT @StatesPoll: Florida Poll(1/15-18) GOP Runners(TRUMP,etc) vs Hillary,Sanders!!
My Analysis  Post: https://t.co/aEqQDBqNLk
#TRUMPWIN #Don…",FALSE,0,NA,"2016-01-26 04:15:42",FALSE,NA,691836889557536768,NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","wyoming4trump",1,TRUE,FALSE,NA,NA
119437,5688,"@jeffgully49 also I think Donald Trump will get more done than Ted Cruz ever could! Better negotiator then cruz by far",FALSE,0,"jeffgully49","2016-02-06 23:26:35",FALSE,696078834102312960,696112782064951296,146566275,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichandGod",0,FALSE,FALSE,NA,NA
119308,5682,"RT @NYDailyNews: Stop the presses! A new front page...
DEAD CLOWN WALKING: https://t.co/WwqZSN0nBn https://t.co/ZpoZ1Wvpzj",FALSE,0,NA,"2016-02-02 10:27:25",FALSE,NA,694467148283002880,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ATSBupdate",1230,TRUE,FALSE,NA,NA
150961,7189,".@JebBush: @realDonaldTrump Needs Therapy https://t.co/pOtrve5nVp",FALSE,0,NA,"2016-02-08 23:22:14",FALSE,NA,696836466836664320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JaredDeskins",0,FALSE,FALSE,NA,NA
276179,76179,"RT @josh_levin: Smart, fascinating piece by @leoncrawl on how Nate Silver missed out on the Donald Trump phenomenon https://t.co/d2sSNEp6X6",FALSE,0,NA,"2016-01-26 03:42:13",FALSE,NA,691828460063453184,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RCAFDM",14,TRUE,FALSE,NA,NA
246082,46082,"RT @Slate: Nate Silver said Donald Trump had no shot. Where did he go wrong? https://t.co/OqysjTqF7U https://t.co/4jVzYjDIXi",FALSE,0,NA,"2016-01-26 12:30:46",FALSE,NA,691961476794286080,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","craasch",37,TRUE,FALSE,NA,NA
10815,515,"RT @NateSilver538: You're all going to unfollow me after this:
https://t.co/KT5VmFoafJ
https://t.co/e49H7GN5ql https://t.co/YUhGTOkHcl",FALSE,0,NA,"2016-02-17 22:28:33",FALSE,NA,700084446884659200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TimLLowe",40,TRUE,FALSE,NA,NA
286389,86389,"RT @veganvecoh: One of the Best Reactions I've Seen..When a 9 year old girl finds out she's meeting Donald Trump in person! #USA4DJT https:…",FALSE,0,NA,"2016-01-26 02:25:28",FALSE,NA,691809148351176704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theGOATcortese",4928,TRUE,FALSE,NA,NA
73676,3509,"RT @FallonTonight: Donald Trump sounded pretty humble during his concession speech in Iowa. #FallonTonight https://t.co/1sXgo2sFXq",FALSE,0,NA,"2016-02-04 06:29:49",FALSE,NA,695132131031273472,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mazn796",463,TRUE,FALSE,NA,NA
289033,89033,"RT @LUKEORGANA: donald trump: i hate yoda
me: https://t.co/FgVUf9iYDa",FALSE,0,NA,"2016-01-26 01:58:56",FALSE,NA,691802467672182784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kissesonswift",115,TRUE,FALSE,NA,NA
155731,7416,"RT @LandmanMarius: Folks. We have our trump card. It's called ""vote for Donald Trump"".
Awesome. Just freakin awesome! Typical Florida! http…",FALSE,0,NA,"2016-02-12 23:46:36",FALSE,NA,698292149968900096,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PollySimson",68,TRUE,FALSE,NA,NA
275450,75450,"RT @MKupperman: Anyone else ever get the impression that Donald Trump is... maybe a little bit... hesitate to use this word... ""racist?""",FALSE,0,NA,"2016-01-26 03:48:16",FALSE,NA,691829982558035968,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolhay",8,TRUE,FALSE,NA,NA
84906,4044,"RT @santiagos58: Without Donald Trump Fox Loses Half The Debate Audience… | The Last Refuge https://t.co/wm1LZ8w6Pb",FALSE,0,NA,"2016-01-29 21:44:55",FALSE,NA,693188096800608256,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wrmilligan",13,TRUE,FALSE,NA,NA
51103,2434,"RT @TPM: Sen. Ben Sasse trolls Donald Trump to drop out after second place #IowaCaucus finish https://t.co/U5cqqOm6Qb https://t.co/E3woTwXj…",FALSE,0,NA,"2016-02-02 11:07:33",FALSE,NA,694477249836421120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jw33062",24,TRUE,FALSE,NA,NA
234062,34062,"Donald Trump Makes Outrageous Joke https://t.co/Rv2ngFbvfV https://t.co/Z1aRpHB63R",FALSE,0,NA,"2016-01-26 14:34:59",FALSE,NA,691992735130058752,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ShaidysWorld",0,FALSE,FALSE,NA,NA
75889,3614,"RT @Zedd: If Donald Trump becomes president, I'll move back to Germany.",FALSE,0,NA,"2016-02-13 00:29:38",FALSE,NA,698302977367367680,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alexam1993",7324,TRUE,FALSE,NA,NA
126208,6010,"the fact that donald trump's daughter is receiving more fame and recognition than the more talented and experienced models really gets to me",FALSE,10,NA,"2016-02-15 21:45:25",FALSE,NA,699348814596087808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","polaxrize",3,FALSE,FALSE,NA,NA
221629,21629,"DONALD TRUMP has given US a voice. A very loud voice. https://t.co/dkAtXOPhYK",FALSE,0,NA,"2016-01-26 16:14:38",FALSE,NA,692017812693454848,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JustDonPerla",1,FALSE,FALSE,NA,NA
182898,8710,"RT @aguywithnolife: who would you rather have as president retweet for this unplugged toaster fav for donald trump https://t.co/BPRl7dNf4j",FALSE,0,NA,"2016-02-08 23:07:53",FALSE,NA,696832852973912064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ificouldzainxx",2915,TRUE,FALSE,NA,NA
69009,3287,"RT @ariannahuff: .@RealDonaldTrump says he can't be bought. Read this story and see if you still agree. https://t.co/Pt8DWUZNv2",FALSE,0,NA,"2016-01-29 21:49:29",FALSE,NA,693189243334594560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wait_what_idk",40,TRUE,FALSE,NA,NA
244615,44615,"RT @mbhouse: This is truly painful. ""Watch: Donald Trump Offers His Definition of Conservatism https://t.co/W6wPzJcyCc"" #Cruz2016",FALSE,0,NA,"2016-01-26 12:53:47",FALSE,NA,691967269295906816,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoshPainter2154",4,TRUE,FALSE,NA,NA
25674,1223,"Bush on Trump: 'The guy needs therapy': Just hours before Saturday night's Republican debate in New Hampshire,... https://t.co/WA9lSMBxVG",FALSE,0,NA,"2016-02-07 00:21:12",FALSE,NA,696126526601867264,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","uQnae2016",0,FALSE,FALSE,NA,NA
113689,5414,"RT @washingtonpost: The Donald Trump attack ads have arrived https://t.co/vqi9oKZ8Mp",FALSE,0,NA,"2016-02-13 00:07:45",FALSE,NA,698297471798157312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EleccionEsMxTT",56,TRUE,FALSE,NA,NA
81005,3858,"RT @ennacooper: Currently watching an original series episode of Star Trek in which they find Donald Trump's home planet https://t.co/AvWQH…",FALSE,0,NA,"2016-02-04 21:14:41",FALSE,NA,695354814994128896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterNimmo1",2701,TRUE,FALSE,NA,NA
179563,8551,"RT @ScottSaxman1: Please don't let the joke be on us again......#Trump2016 #TRUMPFORPRESIDENT The right choice is Donald J. Trump https://t…",FALSE,0,NA,"2016-02-06 22:39:13",FALSE,NA,696100862893101056,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Welles19",100,TRUE,FALSE,NA,NA
188698,8986,"RT @whynottosmile: Donald Trump",FALSE,0,NA,"2016-02-09 21:10:22",FALSE,NA,697165667468976128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","javixcx",469,TRUE,FALSE,NA,NA
123578,5885,"RT @CBSNews: Watch: Donald Trump's son compares waterboarding to fraternity hazing https://t.co/rpEiSiAfje https://t.co/qoIwwCvu4F",FALSE,0,NA,"2016-02-09 21:40:56",FALSE,NA,697173359864496128,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LibertyNow10",186,TRUE,FALSE,NA,NA
221157,21157,"Trump: I've Always Had a Good Relationship With Pelosi, Reid, Schumer: Donald Trump Tuesday morning said he… https://t.co/SvciEdeiRG",FALSE,0,NA,"2016-01-26 16:18:09",FALSE,NA,692018698815565824,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","AL4Trump",0,FALSE,FALSE,NA,NA
255610,55610,"Upset Over Megyn Kelly, Donald Trump Says He May Skip Debate https://t.co/S3xcXf03IY via @nytimes https://t.co/2vdyUCgrvk",FALSE,0,NA,"2016-01-26 08:07:48",FALSE,NA,691895296457101312,NA,"<a href=""http://www.foobar.com"" rel=""nofollow"">INotAtWork</a>","inotatwork",0,FALSE,FALSE,NA,NA
44635,2126,"@emmettjames919 We're in America! Vote for Donald Trump so that we can make America great again and ban foreigners! @realDonaldTrump",FALSE,2,"emmettjames919","2016-02-07 00:14:58",FALSE,696062359597506560,696124958527754240,445825871,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","feelfreetoholla",1,FALSE,FALSE,NA,NA
176803,8420,"RT @xcaseadillax: Bernie Sanders is so done with Donald Trump's shit and I love it. https://t.co/n5TEQWBZFF",FALSE,0,NA,"2016-02-04 03:53:09",FALSE,NA,695092702010961920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matinmojadidi",10066,TRUE,FALSE,NA,NA
256,13,"LIVE Stream: Donald Trump Rally in Dubuque, IA (1-30-16) https://t.co/4zAkZp9eQG via @YouTube",FALSE,0,NA,"2016-01-30 20:16:48",FALSE,NA,693528307065839616,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jack_supernova",0,FALSE,FALSE,NA,NA
224626,24626,"RT @SoDamnTrue: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/ePqoTfDXny",FALSE,0,NA,"2016-01-26 15:49:37",FALSE,NA,692011518519549952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isabelle_lynnnn",10842,TRUE,FALSE,NA,NA
133627,6364,"RT @xcaseadillax: Bernie Sanders is so done with Donald Trump's shit and I love it. https://t.co/n5TEQWBZFF",FALSE,0,NA,"2016-02-08 23:31:16",FALSE,NA,696838738383515648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","larryftsweaters",11322,TRUE,FALSE,NA,NA
225754,25754,"First Read: Donald Trump Is In Clear Command of the GOP Race - https://t.co/mR1wyfKhYS  https://t.co/aAWKi9kwHg",FALSE,0,NA,"2016-01-26 15:40:54",FALSE,NA,692009322700615680,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","HondaCarsClub",0,FALSE,FALSE,NA,NA
253178,53178,"RT @FreeStateYank: Exclusive — Jeff Sessions: ‘Clarity of Donald Trump’s Position’ on Trade Is ‘Right’ as Americans Lose Jobs Overseas http…",FALSE,0,NA,"2016-01-26 09:25:34",FALSE,NA,691914867041771520,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ckneville",2,TRUE,FALSE,NA,NA
31091,1481,"CNN - Jeb Bush calls Donald Trump a 'loser': A very fired up Jeb Bush brought a New Hampshire crowd to its fee... https://t.co/sW46OKGJEP",FALSE,0,NA,"2016-02-07 21:54:59",FALSE,NA,696452119205838848,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","hottvnews",0,FALSE,FALSE,NA,NA
230382,30382,"RT @eph4_15: In 2013 and 2014, Donald Trump Was Funding John Boehner and Mitch McConnell Against the Tea Party -- https://t.co/ysJtQ1Zrd7  …",FALSE,0,NA,"2016-01-26 15:03:03",FALSE,NA,691999800443666432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarieA51494842",1,TRUE,FALSE,NA,NA
272610,72610,"RT @veganvecoh: One of the Best Reactions I've Seen..When a 9 year old girl finds out she's meeting Donald Trump in person! #USA4DJT https:…",FALSE,0,NA,"2016-01-26 04:11:48",FALSE,NA,691835905120796672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anyaellenaa",4928,TRUE,FALSE,NA,NA
61256,2917,"RT @ZaibatsuNews: First Draft: Donald Trump Calls Ted Cruz 'Unstable' and 'Dishonest' https://t.co/AYzgpJnGS8 #tcot https://t.co/CR3E3MorhU",FALSE,0,NA,"2016-02-16 22:46:15",FALSE,NA,699726510870130688,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","faobobindc",5,TRUE,FALSE,NA,NA
212916,12916,"We challenge Donald Trump to match or exceed https://t.co/dskJ3dqav7",FALSE,0,NA,"2016-01-26 17:25:07",FALSE,NA,692035552850288640,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Papalee48",0,FALSE,FALSE,NA,NA
181246,8631,"RT @JoeyFotoFr: .@helloticia_420
I agree
“Donald Trump is
a racist asshole”
BUT posing nude
does not make
Melania Trump a ""slut.”
# https:/…",FALSE,0,NA,"2016-02-11 23:47:23",FALSE,NA,697929959285919744,NA,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>","MarthaMTorres1",3,TRUE,FALSE,NA,NA
253459,53459,"#Why SNL Cant Quit Darrell Hammond, Its Best Donald Trump Impersonator https://t.co/peVyeaf0aI https://t.co/S2Ig37JDA0",FALSE,0,NA,"2016-01-26 09:14:39",FALSE,NA,691912121928568832,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","martha_fleet",1,FALSE,FALSE,NA,NA
39855,1898,"RT @USATODAY: Cruz and Rubio say the next president should name Justice Scalia's replacement: https://t.co/OcVe2n1FPf",FALSE,0,NA,"2016-02-14 00:40:42",FALSE,NA,698668150032715776,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","galtinthegulch",34,TRUE,FALSE,NA,NA
218337,18337,"RT @WorIdStarVine: ""I could stand in the middle of 5th Avenue and shoot somebody and I wouldn't lose any voters..."" - Donald J. Trump https…",FALSE,0,NA,"2016-01-26 16:40:48",FALSE,NA,692024400372195328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katie_mina",28,TRUE,FALSE,NA,NA
60852,2898,"The Art of the Deal. #fodtrumpmoviw #whatatwunt https://t.co/rbCHgHI9um",FALSE,0,NA,"2016-02-10 23:31:27",FALSE,NA,697563561556574208,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","mwhfutures",0,FALSE,FALSE,NA,NA
